,State,District,District Code,Assembly Constituency,AC Code,Gram Panchayat,GP Code,Total Population,Male,Female,Total Household,Agriculture (0-7),Land Improvement & Minor Irrigation (0-9),Animal Husbandry (0-6),Fisheries (0-2),Rural Housing (0-4),Drinking Water (0-3),Roads (0-8),Rural Electrification (0-3),Non-Conventional Energy (0-1),Maintenance of Community Assets (0-1),Fuel & Fodder (0-1),Libraries (0-1),Cultural Activities (0-1),Financial & Communication Infrastructure (0-9),Public Distribution System (0-2),Education (0-6),Vocational Education (0-2),Markets & Fairs (0-3),Health & Sanitation (0-11),Women & Child Development (0-7),Social Forestry (0-1),Family Welfare (0-1),Poverty Alleviation Programme (0-6),"Khadi, Village & Cottage Industries (0-3)",Small Scale Industries (0-1),Adult & Non-Formal Education (0-1)
663,RAJASTHAN (8),BIKANER (93),93,Lunkaransar(558),16.0,SHERPURA A (36127),36127,355.0,184.0,171.0,70.0,2.0,3.5,0.5,0.0,2.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,4.5,0.5,1.0,0.0,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
664,RAJASTHAN (8),BIKANER (93),93,Lunkaransar(558),16.0,Sabniyan (262297),262297,2750.0,1460.0,1290.0,405.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,4.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0
665,RAJASTHAN (8),BIKANER (93),93,Lunkaransar(558),16.0,Sahaniwala (262312),262312,1300.0,660.0,640.0,264.0,1.0,3.75,0.25,0.0,2.5,0.0,5.75,3.0,0.0,0.0,0.0,0.0,0.0,1.75,1.0,1.5,0.25,0.25,1.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0
666,RAJASTHAN (8),BIKANER (93),93,Lunkaransar(558),16.0,Surnana (262314),262314,4130.0,2177.0,1953.0,975.0,0.5,3.75,1.0,0.0,4.0,1.0,6.5,3.0,0.0,0.0,0.5,0.0,0.0,5.0,1.5,3.0,1.5,1.75,3.0,3.0,0.0,1.0,1.25,0.0,0.5,0.0
667,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,BANDHRA (36132),36132,4820.0,2450.0,2370.0,820.0,1.0,2.5,1.75,0.0,3.5,2.0,6.0,3.0,0.0,0.5,0.0,0.0,0.0,1.25,0.0,1.5,0.0,1.5,4.75,2.0,0.0,1.0,0.5,0.0,0.0,0.5
668,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,BERASAR (36133),36133,6787.0,3460.0,3327.0,726.0,3.0,4.5,1.0,0.0,4.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
669,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,BHADLA (36134),36134,6500.0,3300.0,3200.0,1000.0,0.5,2.5,0.5,0.0,3.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,3.5,0.0,4.0,0.5,0.5,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
670,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,BHAMATSAR (36135),36135,6250.0,3150.0,3100.0,840.0,3.0,4.5,1.0,0.0,4.0,3.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,4.0,0.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
671,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,CHITANA (262326),262326,4250.0,2200.0,2050.0,905.0,0.0,2.25,0.0,0.0,3.5,2.5,6.0,3.0,0.5,1.0,0.0,0.0,0.5,9.0,1.0,3.5,0.0,3.0,4.75,1.0,0.0,1.0,0.75,0.0,0.5,0.0
672,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,DHEENGSARI (36142),36142,1290.0,660.0,630.0,175.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.5,2.0,0.5,3.0,2.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0
673,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,DHUNPALIYA (294169),294169,2396.0,1290.0,1106.0,399.0,1.0,2.0,1.0,0.0,4.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
674,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,GAJNER (36074),36074,9694.0,5200.0,4494.0,700.0,1.0,2.5,1.0,0.0,4.0,2.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,9.0,2.0,3.0,0.0,3.0,5.0,2.0,1.0,1.0,1.5,0.0,0.0,0.0
675,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,HIMMATASAR (36145),36145,7968.0,4773.0,3195.0,1599.0,4.0,4.0,1.0,0.0,4.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,3.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0
676,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,"JAISINGHDESAR MAGRA 
(36147)",36147,5180.0,2650.0,2530.0,760.0,2.0,2.5,2.0,0.0,4.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.5,0.5,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
677,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,JANGLOO (36148),36148,8130.0,4080.0,4050.0,1225.0,1.0,2.0,2.0,0.0,4.0,3.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,4.0,0.0,3.0,7.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0
678,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,JEGLA (36150),36150,3172.0,1612.0,1560.0,442.0,0.0,2.0,0.0,0.0,4.0,3.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,5.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0
679,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,KANVLISAR (262302),262302,2430.0,1250.0,1180.0,435.0,0.0,3.25,0.0,0.0,2.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.5,0.0,0.0,3.75,2.0,0.0,1.0,0.25,0.0,0.0,0.0
680,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,KEDLI (294171),294171,3340.0,1740.0,1600.0,612.0,0.0,2.5,1.0,0.0,4.0,2.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,1.5,0.0,4.0,0.0,3.0,1.5,2.0,0.0,0.0,1.0,0.0,0.0,0.0
681,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,KISHNASAR (36155),36155,4860.0,2455.0,2405.0,725.0,1.0,0.5,0.0,0.0,4.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,5.5,3.0,1.0,1.0,0.0,0.0,0.0,0.0
682,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,KUDSU (36158),36158,1150.0,600.0,550.0,170.0,0.0,2.0,0.0,0.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,3.5,0.5,2.0,0.0,3.0,4.5,3.0,0.0,0.0,1.5,0.0,0.0,0.0
683,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,LALAMDESAR BADA (36159),36159,5400.0,2900.0,2500.0,750.0,5.0,6.5,3.0,0.0,4.0,1.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,4.0,2.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
684,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,"LALAMDESAR chota 
(262232)",262232,3300.0,1800.0,1500.0,600.0,5.0,4.5,1.0,0.0,4.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,0.0,5.0,6.0,1.0,1.0,0.5,0.0,0.0,0.0
685,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,MAINSAR (36160),36160,9854.0,5215.0,4639.0,1354.0,5.0,6.0,5.0,0.0,4.0,1.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,4.0,2.0,3.0,6.5,3.0,1.0,1.0,0.0,0.0,1.0,0.0
686,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,MUKAM (36163),36163,908.0,496.0,412.0,126.0,1.0,1.0,3.0,0.0,3.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,4.5,2.0,0.0,0.0,0.5,0.0,0.0,0.0
687,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,NOKHA GAON (36165),36165,5098.0,2659.0,2439.0,739.0,1.0,0.5,1.0,0.0,4.0,2.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,1.0,0.0,0.0,4.5,3.0,0.0,0.0,1.0,0.0,0.0,0.0
688,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,PANCHOO (36166),36166,452.0,238.0,214.0,88.0,0.25,2.25,0.5,0.0,3.5,0.5,5.5,3.0,0.0,0.0,0.0,0.0,0.0,2.25,0.5,0.0,0.0,1.75,2.25,1.5,0.0,0.0,0.25,0.0,0.0,0.0
689,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,PARWA (36167),36167,2100.0,1100.0,1000.0,250.0,0.0,3.0,0.0,0.0,4.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
690,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,PITHARASAR (294172),294172,5090.0,2685.0,2405.0,5030.0,0.0,2.0,1.0,0.0,4.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,3.0,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
691,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,RASISAR (36169),36169,7840.0,4070.0,3770.0,980.0,3.0,5.833333333333332,1.6666666666666667,0.0,4.0,3.0,6.0,3.0,0.0,1.0,0.3333333333333333,0.0,1.0,7.0,2.0,4.0,0.0,0.0,6.5,2.333333333333333,0.0,1.0,0.16666666666666666,0.0,0.0,0.0
692,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,RORA (36170),36170,1620.0,860.0,760.0,285.0,5.0,2.5,1.0,0.0,4.0,2.0,6.5,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.5,2.0,0.5,0.5,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
693,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,Ratdiya (262331),262331,3235.0,1700.0,1535.0,536.0,1.3333333333333333,4.833333333333333,0.0,0.0,2.6666666666666665,2.0,5.0,3.0,0.0,1.0,0.0,0.0,1.0,3.5,0.6666666666666666,2.0,0.0,0.0,5.0,2.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0
694,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,SARUNDA (36174),36174,940.0,500.0,440.0,100.0,1.5,3.5,2.0,0.0,2.0,2.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,4.0,0.5,0.5,6.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
695,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,SHOBHANA (262320),262320,3250.0,1650.0,1600.0,700.0,0.5,3.0,0.0,0.0,3.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,2.5,0.5,4.0,0.5,0.5,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
696,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,SILVA (262318),262318,3156.0,1630.0,1526.0,468.0,3.0,2.5,1.0,0.0,3.0,0.0,6.5,3.0,0.0,1.0,1.0,0.0,0.0,2.5,2.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
697,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,SOMALSAR (36177),36177,3360.0,1710.0,1650.0,453.0,1.0,2.0,1.0,0.0,4.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,0.5,4.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0
698,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,SURPURA (36178),36178,7210.0,3690.0,3520.0,913.0,2.0,1.5,1.0,0.0,3.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,6.0,2.0,2.0,0.5,0.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
699,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,UDASAR (36181),36181,3900.0,2000.0,1900.0,550.0,2.0,3.5,0.0,0.0,4.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0
700,RAJASTHAN (8),BIKANER (93),93,Nokha(559),18.0,UDSAR (36182),36182,2756.0,1448.0,1308.0,491.0,2.0,2.5,1.0,0.0,4.0,2.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,3.5,4.0,0.0,0.0,3.0,0.0,0.0,0.0
701,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,AJETA (36333),36333,705.0,347.0,353.0,112.0,0.5,3.0,1.5,0.0,1.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.5,3.0,4.0,0.0,1.0,0.5,0.0,0.0,0.0
702,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,AMLI (36336),36336,2620.0,1535.0,1085.0,541.0,1.3333333333333333,5.0,0.8333333333333334,0.0,3.6666666666666665,0.0,4.333333333333333,3.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,2.6666666666666665,1.0,1.6666666666666667,0.16666666666666666,0.3333333333333333,3.8333333333333335,4.0,0.0,0.0,0.0,0.0,0.0,0.0
703,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,ANTHARA (36337),36337,2610.0,1360.0,1250.0,570.0,1.25,4.5,0.25,0.0,2.5,0.0,4.0,2.0,0.0,0.5,1.0,0.0,0.0,1.0,1.25,1.25,0.0,0.0,3.5,4.0,0.0,0.5,0.0,0.0,0.0,0.0
704,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,BAMBORI (36340),36340,1648.0,891.0,575.0,351.0,0.5,4.5,0.5,0.0,2.5,1.0,5.25,2.0,0.0,0.0,1.0,0.0,0.0,2.25,1.25,1.25,0.25,0.5,3.5,5.25,0.0,0.0,0.0,0.0,0.0,0.0
705,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,BAROONDHAN (36341),36341,5000.0,2600.0,2400.0,800.0,3.0,8.0,3.0,0.0,4.0,1.0,6.5,2.0,0.0,1.0,0.0,0.0,0.0,9.0,2.0,4.0,2.0,3.0,5.0,4.0,0.0,1.0,0.5,0.0,0.0,0.0
706,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,"BHERUPURA BARAD 
(36374)",36374,3240.0,1690.0,1550.0,590.0,0.2,2.6,0.4,0.0,3.4,0.0,4.3,2.0,0.0,0.2,0.2,0.0,0.0,1.1,0.8,1.4,0.1,0.1,3.1,4.4,0.0,1.0,0.2,0.0,0.0,0.0
707,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,CHITAWA (36267),36267,1536.0,815.0,720.0,305.0,1.5,4.0,1.5,0.0,4.0,2.0,6.5,3.0,0.0,0.0,0.0,0.0,1.0,2.5,2.0,3.0,0.5,0.5,4.5,3.5,0.0,1.0,1.5,0.0,0.0,1.0
708,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,DABI (36344),36344,1459.0,778.0,681.0,205.0,4.5,7.0,3.0,0.0,3.0,2.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,2.0,0.0,3.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0
709,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,DHANATRI (36347),36347,1690.0,885.0,805.0,456.0,1.5,5.0,1.5,0.0,4.0,0.0,4.25,2.0,0.0,0.5,0.0,0.0,0.0,2.0,0.25,2.5,0.25,0.5,3.5,4.0,0.0,1.0,0.0,0.0,0.0,0.0
710,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,DOLARA (36349),36349,1321.0,666.0,655.0,284.0,1.0,5.0,2.0,0.0,4.0,0.0,4.5,2.5,0.0,0.0,0.0,0.0,0.0,4.25,1.25,0.75,0.5,0.5,4.5,3.25,0.0,0.5,0.0,0.0,0.0,0.0
711,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,GADEGAL (36351),36351,2394.0,1255.0,1139.0,409.0,0.8333333333333334,5.0,0.5,0.0,4.0,0.0,4.333333333333333,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,3.0,0.5,2.1666666666666665,0.3333333333333333,0.5,3.8333333333333335,4.0,0.0,0.0,0.0,0.0,0.0,0.0
712,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,GANESHPURA (36352),36352,384.0,221.0,163.0,42.0,0.0,2.5,0.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.5,2.0,0.0,0.5,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
713,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,GARARDA (36353),36353,3092.0,1587.0,1505.0,599.0,0.0,2.5,1.25,0.0,3.5,0.5,4.25,1.5,0.0,0.5,1.0,0.0,1.0,3.0,1.25,2.5,1.0,1.75,3.75,1.5,1.0,0.0,0.75,0.0,0.5,0.0
714,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,GUMANPURA (36357),36357,3712.0,1909.0,1803.0,1194.0,1.1666666666666667,5.0,1.5,0.0,4.0,0.0,5.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.1666666666666665,0.5,2.333333333333333,0.5,0.5,3.1666666666666665,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
715,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,JAWTI KALA (36361),36361,2918.0,1640.0,1278.0,569.0,0.5,4.5,0.5,0.0,4.0,1.0,6.333333333333332,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,3.0,1.0,2.1666666666666665,0.5,0.5,3.1666666666666665,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0
716,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,KHATKAR (36365),36365,2749.0,1489.0,1260.0,555.0,0.1,3.4,0.3,0.0,3.2,1.2,5.3,2.0,0.0,0.0,0.0,0.0,0.2,1.8,0.5,1.0,0.3,0.2,2.9,4.0,0.0,0.8,0.2,0.0,0.0,0.0
717,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,LADPUR (36368),36368,4316.0,2320.0,1996.0,1015.0,1.75,4.5,1.75,0.0,3.0,1.0,4.5,3.0,0.0,0.5,0.0,0.0,0.0,4.0,1.5,3.0,0.0,1.75,3.5,4.0,0.0,1.0,1.0,0.0,0.0,0.5
718,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,LALPURA (36369),36369,2385.0,1244.0,1141.0,450.0,1.0,4.5,1.0,0.0,2.5,0.0,4.75,2.0,0.0,0.5,0.0,0.0,0.0,3.0,0.5,2.75,0.25,0.25,3.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0
719,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,LEELERA VYASAN (36372),36372,1250.0,650.0,600.0,250.0,0.5,3.5,1.5,0.0,3.0,0.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,2.0,0.0,0.5,3.0,4.0,0.0,1.0,0.5,0.0,0.0,0.0
720,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,MANGAL (36375),36375,720.0,340.0,280.0,146.0,0.75,4.75,0.75,0.0,3.5,2.0,4.75,2.0,0.0,0.0,0.0,0.0,0.0,2.25,0.5,2.25,0.25,0.5,3.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
721,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,MATUNDA (36376),36376,2260.0,1150.0,1110.0,410.0,0.5,5.0,0.5,0.0,4.0,3.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.25,1.25,1.25,0.5,0.75,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
722,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,MOHANPURA (36287),36287,720.0,374.0,346.0,206.0,0.75,2.5,0.75,0.0,4.0,2.0,4.25,2.5,0.0,0.0,0.0,0.0,0.5,3.25,0.75,1.5,0.5,0.75,2.75,2.5,0.0,0.0,0.0,0.0,0.0,0.0
723,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,NEEM KA KHERA (36379),36379,1738.0,928.0,810.0,474.0,0.5,4.75,1.0,0.0,3.0,2.0,5.75,3.0,0.0,0.0,0.0,0.0,0.0,3.5,1.25,1.5,0.25,0.5,3.25,4.0,0.0,1.0,0.0,0.0,0.0,0.0
724,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,NOTARA BHOPAT (36380),36380,920.0,470.0,450.0,170.0,1.5,5.0,0.5,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,1.0,0.0,0.0,3.5,4.0,0.0,0.0,0.5,0.0,0.0,0.0
725,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,PAPADI (36290),36290,7851.0,385.0,366.0,174.0,0.5,3.5,0.5,0.0,1.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,2.5,0.5,1.0,0.0,0.5,2.0,4.0,0.0,0.0,2.5,0.0,0.0,0.0
726,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,RAGHUNATHPURA (294158),294158,550.0,300.0,250.0,110.0,0.5,5.0,1.5,0.0,4.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.5,0.5,1.0,0.5,0.5,3.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0
727,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,RAJPURA (36381),36381,393.0,226.0,167.0,82.0,2.5,3.0,2.0,0.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.5,2.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0
728,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,RAMGANJ (36382),36382,2880.0,1480.0,1400.0,522.0,0.5,5.0,0.5,0.0,4.0,0.0,5.5,2.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,1.3333333333333333,0.5,0.5,3.333333333333333,4.0,0.0,1.0,0.0,0.0,0.0,0.0
729,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,RAMNAGAR (36383),36383,11383.0,5733.0,5541.0,1191.0,0.5,4.625,1.125,0.0,3.75,1.0,6.25,3.0,0.0,0.25,0.75,0.0,0.5,3.625,1.25,2.5,0.5,0.5,3.125,3.5,0.5,0.75,1.25,0.0,0.0,0.0
730,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,RIHANA (36385),36385,1346.0,693.0,653.0,275.0,0.0,4.0,0.0,0.0,3.0,2.0,6.0,2.0,0.0,0.0,1.0,0.0,1.0,2.5,0.5,2.0,0.0,0.5,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0
731,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,SARSALA (36296),36296,1922.0,971.0,910.0,378.0,0.3333333333333333,4.333333333333333,1.0,0.0,3.0,0.3333333333333333,6.5,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.8333333333333333,1.5,2.5,0.0,0.5,4.5,4.0,0.0,1.0,1.8333333333333333,0.0,0.0,0.0
732,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,SILOR (36387),36387,4880.0,2520.0,2360.0,700.0,1.0,4.5,0.5,0.0,4.0,0.5,5.75,3.0,0.0,0.5,0.5,0.0,0.0,5.0,1.25,3.0,0.5,1.75,5.0,4.0,0.0,1.0,0.5,0.0,0.0,0.0
733,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,SUWASAN (36388),36388,1447.0,825.0,622.0,247.0,0.0,4.5,1.5,0.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,2.0,0.0,0.5,1.0,2.0,0.0,0.0,2.5,0.0,0.0,0.0
734,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,TALERA (36389),36389,7250.0,3750.0,3500.0,1380.0,7.0,5.5,3.0,0.0,4.0,3.0,8.0,3.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,3.0,0.0,3.0,8.0,6.0,0.0,1.0,0.5,0.0,0.0,0.0
735,RAJASTHAN (8),BUNDI (94),94,Bundi(648),186.0,ULERA (36393),36393,530.0,268.0,262.0,105.0,0.0,0.5,0.0,0.0,4.0,2.0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2.0,0.5,0.5,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0
736,RAJASTHAN (8),BUNDI (94),94,Hindoli(546),184.0,DUGARI (36309),36309,6375.0,3258.0,3117.0,1107.0,2.25,2.75,2.5,0.0,3.0,1.0,5.0,3.0,0.0,0.5,1.0,0.0,0.5,3.5,1.25,2.5,0.25,1.75,4.5,1.5,0.0,0.5,1.25,0.0,0.0,0.0
737,RAJASTHAN (8),BUNDI (94),94,Hindoli(546),184.0,HINDOLI (36232),36232,13350.0,7610.0,5740.0,2460.0,3.75,4.75,2.75,0.0,4.0,0.5,5.25,2.5,0.5,0.5,0.5,0.0,0.5,5.75,1.25,3.0,0.25,1.75,5.25,4.0,0.0,0.5,0.0,0.0,0.0,0.0
738,RAJASTHAN (8),BUNDI (94),94,Hindoli(546),184.0,MARAN (36323),36323,728.0,394.0,334.0,175.0,0.5,1.5,2.5,0.0,2.0,1.0,4.5,3.0,0.0,0.0,1.0,0.0,1.0,2.5,0.0,1.0,0.5,0.5,3.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
739,RAJASTHAN (8),BUNDI (94),94,Hindoli(546),184.0,"RAMCHANDRAJI KA KHERA 
(36242)",36242,5110.0,2712.0,2398.0,971.0,1.125,3.375,1.75,0.0,3.25,1.75,5.25,3.0,0.0,0.75,0.5,0.0,0.75,3.625,0.875,1.875,0.0,1.125,3.875,4.0,0.0,0.0,1.875,0.0,0.0,0.0
740,RAJASTHAN (8),BUNDI (94),94,Hindoli(546),184.0,ROSANDA (36245),36245,2615.0,1363.0,1252.0,567.0,1.3333333333333333,2.0,1.0,0.0,2.6666666666666665,0.0,4.166666666666667,2.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,2.833333333333333,0.5,1.3333333333333333,0.5,0.0,3.1666666666666665,4.0,0.0,0.0,2.1666666666666665,0.0,0.0,0.0
